"Data Source","World Development Indicators",

"Last Updated Date","2025-03-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","54.6845571773144","55.24398501166","55.6975186304074","56.1416344302214","56.6409181932075","57.043422697037","57.4648035966648","57.8567248877802","58.2392458354489","58.5920779722556","58.6557274171043","59.4857200219725","59.8520173093994","60.4029197955711","60.8249355901106","61.3615830928492","61.5931630959336","62.1699657261597","62.5468482700935","62.9028931725825","63.3381075373524","63.8439130345924","64.1870274963574","64.7559924667865","65.1819609842689","65.515020544916","66.1245138905147","66.5602981235169","66.9832347488853","67.3337939670079","67.630245797277","67.9967878406716","68.3352988835565","68.66989078318","69.056417285016","69.3710993076755","69.7496049173119","70.1128357646351","70.3668714625821","70.7746762147767","71.0930512171447","71.3513524483008","71.7074966575452","71.8934107258164","72.2210589736767","72.5988441225479","72.8109379220723","72.9529972451449","73.1784552412406","73.3864273245299","73.276335684089","73.7726423500829","74.0031493279782","74.2560555436578","74.4644587036761","74.5255237148256","74.4907410222905","74.6564591424147","74.7759178485014","74.9701507441763","72.9176989337852","72.0644281306922","73.6413370777084","",
"Timor-Leste","TLS","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","32.2","32.574","32.953","33.258","33.602","34.357","34.998","35.73","36.225","36.712","37.166","37.722","38.318","38.994","36.877","24.834","25.957","24.427","21.837","22.529","28.446","29.567","30.824","31.635","33.751","33.795","34.344","35.644","35.753","44.55","44.953","44.985","46.276","47.254","48.252","48.024","48.816","49.517","49.123","45.701","58.568","59.362","60.148","60.871","61.628","62.328","63.073","63.723","64.329","64.854","65.304","65.697","66.081","66.44","66.787","67.137","67.446","67.745","68.017","68.268","68.475","67.737","69.056","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","44.6201056393899","45.331535982768","45.6021188028632","46.7621884892708","47.4332070352442","48.0340912093254","48.5451134819914","49.0159861274777","49.4390455098083","50.0478736230298","50.6214226183576","51.292739677768","51.8601146888574","52.4356808761248","53.2493541018646","53.8568437526573","54.3471041325298","55.5987772565244","56.139450161845","57.3842092209379","57.7375757691373","57.583839181163","58.0587513237414","59.6202372483895","60.9369194990604","61.7292238522274","62.2952770907471","63.0123508608458","63.3900294996291","64.345607755118","64.3178599123669","65.5579864616261","66.1282660119372","66.4415018736667","66.616438558707","66.9355384974545","67.3227236630031","67.5978720155201","67.815559975358","68.2456740753699","68.6098569725901","68.9493894778938","69.2934872308513","69.1110224699405","69.5980872523308","69.8767838296869","70.0703702682433","70.4063893689735","70.6586211273445","70.9934731023175","71.2443622915736","71.4899717346348","71.3445469255856","71.3652725767051","71.6710852980365","71.9173004392539","72.1845606763141","72.6900305612885","72.8931509072966","73.0472852579126","72.0789018806073","71.8030768919323","72.1958188105999","",
"Tonga","TON","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","58.231","58.589","59.085","59.551","60.054","60.58","61.132","61.66","62.185","62.737","63.232","63.661","63.983","64.242","64.595","64.844","65.127","65.302","65.578","65.782","65.961","66.132","66.072","66.369","66.482","66.626","66.752","66.884","67.026","67.162","67.294","67.518","67.686","67.855","68.014","68.17","68.323","68.49","68.642","68.809","68.978","69.127","69.335","69.495","69.67","69.768","69.894","70.048","70.164","70.012","70.323","70.381","70.442","70.505","70.54","70.607","70.661","70.713","70.779","70.871","70.928","70.986","71.27","",
"South Asia (IDA & IBRD)","TSA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","45.0873224491208","45.4074913890087","45.7949812460044","46.107738142171","46.5028833287194","45.5855520787763","46.1630124042869","46.5712308601492","48.0831079082809","48.4840555676932","48.266996677513","46.6225940024217","49.634619155882","50.0919811241008","50.5843382650244","51.1909153839773","51.7083637327452","52.19266321111","52.7021972625109","53.2013466439904","53.7462123780121","54.3019451858528","54.806479276645","55.3463245729332","55.8081984893558","56.2587990337521","56.7898545352391","57.1929811523071","57.6398014726599","58.0222592267963","58.5260289496404","58.6927942660508","59.3485339153193","59.6894617835045","60.084761426453","60.4431972973417","60.8117777297616","61.33806019637","61.9324516713195","62.569875262217","62.9034529242661","63.3143587794548","63.7825105430972","64.2101550384064","64.5475422117162","64.9230046926946","65.3763377630603","65.6337813709795","65.9606723034779","66.2525670641378","66.7494206294427","67.1388839937406","67.6271411479349","68.1124022055606","68.6276836829466","69.1324736517293","69.5972508271398","69.9669332766067","70.2400079461258","70.4582926588661","69.7336736654351","67.5674425618231","68.1474413137902","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","41.4174132880781","41.7349814121919","42.1970806243237","42.4349131501872","42.8882754573072","43.0239234340782","42.9794344318632","43.2221556101488","43.6602856928321","43.8990885147045","44.358006861691","44.8651623047012","44.9830033806765","45.7129460164376","45.9295007501744","46.3143788885762","46.9879364634649","47.4499577604926","47.7503735394903","48.2101057002281","48.5746477194767","48.9446450179241","49.1897108352887","48.3608624460992","48.3962398184129","48.6499553162096","49.0450295191748","49.3553794305743","49.0243107092135","49.8996041190084","49.8368820526456","49.7060583608116","49.4708134086011","49.6962443691205","50.0116829100966","50.1108091437194","50.0413039931696","50.2073138638838","49.9171103091581","50.6408053441751","51.2634038322914","51.5352307146751","51.8890809276216","52.3618214632394","52.8351047527341","53.4453968938561","54.1964286852707","54.827885116751","55.4245057780897","56.1925688959794","56.8180062966738","57.5271732918437","58.1072978970512","58.6325353036072","59.1059183242408","59.5234252115263","60.0271553242519","60.4375513983323","60.826043528271","61.2110327116347","60.8216366383642","60.2190585730974","60.7441305312973","",
"Trinidad and Tobago","TTO","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","63.026","62.865","63.427","63.822","63.843","64.147","64.376","64.798","64.668","64.685","65.057","65.283","64.947","65.561","66.848","66.786","66.273","66.641","67.438","67.768","67.572","67.65","67.646","67.935","67.592","67.543","68.279","68.281","68.419","68.438","68.272","68.859","68.391","68.811","68.511","69.17","69.009","68.719","69.16","68.377","69.102","69.646","70.488","69.729","71.076","71.308","71.256","71.652","71.47","73.126","72.725","73.278","73.716","73.962","74.215","74.503","74.281","74.23","73.802","74.228","74.406","72.971","74.708","",
"Tunisia","TUN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","43.94","44.146","45.513","46.5","47.365","48.428","49.327","50.466","51.573","52.523","53.87","54.835","56.107","57.2","58.282","59.468","60.426","61.543","62.338","63.211","63.975","64.691","65.417","66.137","66.82","67.589","68.228","68.899","69.569","69.671","70.11","70.521","70.701","71.235","71.615","71.988","72.38","72.863","73.169","73.508","73.69","73.816","74.059","74.305","74.49","74.764","74.921","75.072","75.185","75.267","75.421","75.46","75.55","75.65","75.65","75.692","75.786","75.845","75.95","75.993","75.292","73.772","74.263","",
"Turkiye","TUR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","50.74","51.55","52.382","53.173","53.714","54.258","54.71","55.361","55.835","56.378","56.895","57.409","58.069","58.521","59.051","59.497","59.965","60.743","61.37","61.912","62.504","63.01","63.604","64.146","64.706","65.24","65.772","66.278","66.794","67.245","67.709","68.169","68.486","68.911","69.295","69.609","70.141","70.57","71.039","70.695","71.861","72.231","72.579","72.89","73.24","73.534","73.845","74.193","74.45","74.765","75.069","74.941","75.678","76.297","76.565","76.646","76.66","77.141","77.563","77.832","75.85","76.032","78.475","",
"Tuvalu","TUV","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","46.355","47.271","48.193","49.075","49.984","50.893","51.767","52.556","53.386","54.198","54.94","55.708","54.364","57.197","57.946","58.535","59.159","59.672","60.133","60.506","60.833","61.123","61.331","61.456","61.541","61.589","61.553","61.444","61.431","61.531","61.661","61.909","60.491","62.654","62.924","63.098","63.21","63.356","63.418","63.427","63.499","63.543","63.58","63.631","63.693","63.836","63.928","63.931","63.948","63.949","63.978","63.974","63.964","64.008","64.025","64.06","64.108","64.148","64.212","64.278","64.382","64.547","64.854","",
"Tanzania","TZA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","42.937","43.1","43.285","43.494","43.747","44.026","44.381","44.756","45.366","45.973","46.45","46.917","47.324","47.978","48.306","48.722","49.236","49.842","50.321","50.907","51.201","51.472","51.528","51.543","51.546","51.556","51.672","51.726","51.843","51.739","51.485","51.306","50.989","50.87","50.797","50.786","50.744","50.624","50.914","51.748","52.362","53.161","53.863","54.895","55.596","56.299","56.911","57.52","58.086","58.894","60.105","61.049","62.03","62.96","63.873","64.651","65.386","65.999","66.535","66.989","66.408","66.201","66.782","",
"Uganda","UGA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","45.506","46.257","46.965","47.431","47.889","48.24","48.338","48.962","49.213","49.511","49.616","46.93","46.967","46.84","46.612","46.267","45.869","45.511","45.207","44.981","42.949","43.09","43.185","43.519","43.752","45.381","45.322","46.619","46.701","46.472","46.443","46.316","46.368","46.237","46.353","46.567","46.67","46.977","47.175","47.786","48.342","49.006","49.648","50.368","51.547","52.976","54.369","55.236","55.823","56.488","57.055","57.965","58.817","59.763","60.408","61.086","61.648","62.115","62.714","62.991","62.851","62.705","63.638","",
"Ukraine","UKR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","69.4850487804878","69.5723658536586","69.3345853658537","69.7874878048781","70.205512195122","69.8683902439025","69.7309512195122","69.5615365853659","69.5547804878049","68.9756097560976","68.8089756097561","69.037756097561","68.9172926829269","69.0430975609756","68.9340243902439","69.0463170731707","69.0428536585366","68.8185609756098","68.7599756097561","68.4696829268293","68.3301707317073","68.5981951219512","68.8756829268293","68.8463902439025","68.5058048780488","68.6131219512195","70.0662926829268","70.4951219512195","70.4975609756098","70.519512195122","70.0975609756098","69.2980487804878","68.7709756097561","68.1307317073171","67.5412195121951","66.7419512195122","67.0224390243903","67.5763414634146","68.3748780487805","67.9809756097561","67.6756097560976","67.8370731707317","68.2756097560976","68.2107317073171","68.1853658536585","67.9568292682927","68.0775609756098","68.2221951219512","68.2514634146342","69.19","70.2653658536586","70.8092682926829","70.9441463414634","71.159512195122","71.1865853658537","71.189512195122","71.4763414634146","71.7809756097561","71.5826829268293","71.8273170731707","71.1851219512195","69.6478048780488","68.5879268292683","",
"Upper middle income","UMC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","41.9399224986486","46.4621778759764","52.5474356948642","53.1413895518377","53.7858227361398","53.7992386290951","54.7764431693362","55.5142906403975","56.0516965837571","56.6031161824118","57.2059182943615","58.0293597740498","58.7102081931388","59.4791816937756","60.1029129559475","60.7226897933007","61.3874419050263","62.0172414110982","62.537162556183","63.1157251685786","63.6054833657784","64.0334160717462","64.5082991895237","64.9949565904572","65.4575088092442","65.8502907694124","66.3000746661633","66.6497429913828","66.906840809892","67.2667008185412","67.4295717620773","67.6903485832474","68.1062279313437","68.4580656290936","68.7397388241375","69.0747002141808","69.3487032164525","69.7069042116021","70.0989828534701","70.3118579831748","70.6800121580116","71.1840130801317","71.4895469280204","71.7264259023399","71.8875947203581","72.3576967819366","72.6889846182772","72.9375297679751","73.1073976799868","73.5143852009001","73.7831372181611","74.0731622588221","74.3760662423102","74.6541047095152","74.9249750593452","75.1317872757628","75.3116055717548","75.456150928902","75.8232157454878","76.0251024511298","75.2368556059315","74.8743403012636","75.6652990948112","",
"Uruguay","URY","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","67.772","67.895","67.994","68.084","68.179","68.294","68.427","68.558","68.698","68.815","68.904","68.969","68.933","69.096","69.193","69.335","69.523","69.746","69.999","70.279","70.582","70.901","71.223","71.539","71.841","72.123","72.381","72.613","72.82","73.002","73.162","73.305","73.441","73.579","73.728","73.896","74.088","74.298","74.527","74.769","75.025","75.285","75.54","75.785","76.007","76.194","76.362","76.498","76.623","76.738","76.858","76.983","77.111","77.24","77.366","77.483","77.571","77.625","77.611","77.508","78.43","75.436","78","",
"United States","USA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","69.7707317073171","70.2707317073171","70.119512195122","69.9170731707317","70.1658536585366","70.2146341463415","70.2121951219512","70.5609756097561","69.9512195121951","70.5073170731708","70.8073170731707","71.1073170731707","71.1560975609756","71.3560975609756","71.9560975609756","72.6048780487805","72.8560975609756","73.2560975609756","73.3560975609756","73.8048780487805","73.609756097561","74.009756097561","74.3609756097561","74.4634146341463","74.5634146341464","74.5634146341464","74.6146341463415","74.7658536585366","74.7658536585366","75.0170731707317","75.2146341463415","75.3658536585366","75.6170731707317","75.419512195122","75.619512195122","75.6219512195122","76.0268292682927","76.4292682926829","76.5804878048781","76.5829268292683","76.6365853658537","76.8365853658537","76.9365853658537","77.0365853658537","77.4878048780488","77.4878048780488","77.6878048780488","77.9878048780488","78.0390243902439","78.390243902439","78.5414634146342","78.6414634146341","78.7414634146342","78.7414634146342","78.8414634146341","78.690243902439","78.5390243902439","78.5390243902439","78.6390243902439","78.7878048780488","76.9804878048781","76.3292682926829","77.4341463414634","",
